"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_id ""PDENDC454_09590""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09590""; ",153.214995196683,-2.2489513625124,0.461425121600324,-4.87392484118017,1.09402625981902e-06,0.000117760986606919
"gene_id ""PDENDC454_08250""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08250""; ",607.09354325405,-1.75411364314905,0.441346954130089,-3.9744550783328,7.05405739845506e-05,0.00319033083348615
"gene_id ""PDENDC454_08420""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08420""; ",4396.61188909817,-1.58553802049224,0.251705081421272,-6.29918955763379,2.99205905649113e-10,1.72832698546014e-07
"gene_id ""PDENDC454_08425""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08425""; ",2606.92689460248,-1.23693770736925,0.270220567641068,-4.57751132035318,4.70540333949146e-06,0.000362877748001698
"gene_id ""PDENDC454_08430""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08430""; ",2429.33184627473,-1.30931513808671,0.292546262576337,-4.47558320026413,7.62030162287872e-06,0.000512655791679166
"gene_id ""PDENDC454_08435""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08435""; ",2574.12964702302,-1.39112984406964,0.280195656550776,-4.96485156549007,6.87536341000635e-07,7.87302252609664e-05
"gene_id ""PDENDC454_08540""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08540""; ",827.879081054358,-1.5509100516857,0.340975749376273,-4.54844678697148,5.40433044311895e-06,0.000393055492498192
"gene_id ""PDENDC454_08560""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08560""; ",181.575524767962,-1.27244707258776,0.359875543449899,-3.5357975715427,0.000406546087935311,0.0121557280292658
"gene_id ""PDENDC454_08565""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08565""; ",499.530481406441,-1.26219033210051,0.300242858453563,-4.20389793316508,2.62357278723474e-05,0.00145250346617129
"gene_id ""PDENDC454_08035""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08035""; ",35.2409176319554,-5.17812540706594,1.39452522996905,-3.71318158738573,0.000204669924339042,0.00719956557380866
"gene_id ""PDENDC454_07290""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07290""; ",7618.91532981741,-1.26129920023642,0.384535973686675,-3.28005514840113,0.00103786796885055,0.0250484547459806
"gene_id ""PDENDC454_07295""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07295""; ",1588.36522156244,-1.52476367213095,0.427170595403878,-3.56944904105427,0.000357732792882769,0.0110650453522705
"gene_id ""PDENDC454_07300""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07300""; ",4127.51744496017,-1.55541845830478,0.374107946845763,-4.15767286265654,3.21505978389852e-05,0.00169641683891586
"gene_id ""PDENDC454_07315""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07315""; ",55958.8469371596,-1.28936360156486,0.375389376060326,-3.4347365263679,0.000593130202993419,0.0165400349871015
"gene_id ""PDENDC454_07325""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07325""; ",18097.8548814373,-1.22465215241729,0.381726429450006,-3.20819324504665,0.00133571715479683,0.029804782232317
"gene_id ""PDENDC454_06695""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06695""; ",15.7540547009364,-3.13066530475058,0.941891107228607,-3.32380811404215,0.000887972714244388,0.0220233601293239
"gene_id ""PDENDC454_06700""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06700""; ",69.2683576667351,-1.81956626962584,0.495234690429579,-3.67414945840628,0.000238643021274266,0.00818074357005159
"gene_id ""PDENDC454_06760""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06760""; ",74.5634297846156,-1.96888235149695,0.516388241175495,-3.81279470464901,0.000137404240560578,0.00520781424434527
"gene_id ""PDENDC454_06004""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06004""; ",377.297606300339,-1.10943965519051,0.354295316786086,-3.13139802483011,0.00173976194073808,0.0350630100051063
"gene_id ""PDENDC454_06024""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06024""; ",494.209400164028,-1.10528868457109,0.286974752725414,-3.85151890218255,0.000117387467305112,0.00455973602600471
"gene_id ""PDENDC454_06179""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06179""; ",168.800962076413,-1.72357559771879,0.356844696389895,-4.83004403639947,1.36502857989105e-06,0.000136047848462474
"gene_id ""PDENDC454_05601""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_05601""; ",519.1393018239,-1.47471914267708,0.323092633356085,-4.5643849175966,5.00960910951849e-06,0.000379742482076458
"gene_id ""PDENDC454_04571""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04571""; ",156.97137346923,-2.95169144704178,0.599405354690813,-4.924366163803,8.46342296583678e-07,9.48961300044449e-05
"gene_id ""PDENDC454_04841""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04841""; ",5037.03726797669,-1.13511971119732,0.299037718137675,-3.79590814920116,0.000147103959202913,0.00546009316158673
"gene_id ""PDENDC454_04846""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04846""; ",9566.24345564559,-1.26775746356133,0.281505235092532,-4.503495159316,6.68448911062916e-06,0.000461229748633412
"gene_id ""PDENDC454_04851""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04851""; ",11881.1542313209,-1.10269375928375,0.28572807929384,-3.85924184283529,0.000113739337417107,0.00450106701455053
"gene_id ""PDENDC454_05221""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_05221""; ",911.925514100065,-1.54450309926597,0.319219918074271,-4.83836694333911,1.30910288148668e-06,0.000134996130252183
"gene_id ""PDENDC454_03784""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03784""; ",291.590291846733,-1.21356743021876,0.266511082940531,-4.55353457285511,5.27519973616882e-06,0.000393055492498192
"gene_id ""PDENDC454_03944""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03944""; ",191.621917336894,-1.46934107511038,0.359283653222437,-4.089640766931,4.32041801761082e-05,0.00215300831210939
"gene_id ""PDENDC454_03954""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03954""; ",185.72144706011,-1.1654542103823,0.317771412910069,-3.66758670866384,0.000244850530680904,0.00828795947248192
"gene_id ""PDENDC454_04059""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04059""; ",8208.04765215265,-1.38386639925891,0.380015142484078,-3.641608569103,0.000270939817983148,0.00889145183161768
"gene_id ""PDENDC454_03295""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03295""; ",260.719091326675,-1.58244893697708,0.290746577024139,-5.4427087437239,5.24764102284951e-08,1.176783499374e-05
"gene_id ""PDENDC454_03300""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03300""; ",2325.44845811229,-2.06768140734171,0.341229858236541,-6.05949730784809,1.36547613136303e-09,4.89932835933055e-07
"gene_id ""PDENDC454_03305""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03305""; ",219.363274520069,-1.33971772223744,0.328924145347639,-4.07302942391625,4.64055590993346e-05,0.00229132769791393
"gene_id ""PDENDC454_03310""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03310""; ",135.570213582267,-1.38417043523196,0.412804558844209,-3.35308902379235,0.000799149978879003,0.0207778994508541
"gene_id ""PDENDC454_03355""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03355""; ",376.237463042582,-1.57849561457735,0.505471251753337,-3.12281976294793,0.0017912740618249,0.0357060629657097
"gene_id ""PDENDC454_03360""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03360""; ",133.914764576497,-2.08868432800417,0.694623366958628,-3.00693070138047,0.00263899915477421,0.0466312743927086
"gene_id ""PDENDC454_03365""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03365""; ",171.216742441222,-1.60883708900725,0.441116878910442,-3.64719004401072,0.000265123835215476,0.00880800296993636
"gene_id ""PDENDC454_03370""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03370""; ",217.430803105036,-2.0583433792385,0.673745976891431,-3.0550733508427,0.00225005484986123,0.0423419412655705
"gene_id ""PDENDC454_03380""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03380""; ",263.030849518414,-3.12933940429133,0.70276276006186,-4.45291011722914,8.47142232925325e-06,0.000562878950321494
"gene_id ""PDENDC454_03400""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03400""; ",186.594525388191,-1.28885982514282,0.393160155208053,-3.27820560672222,0.00104469271514337,0.0251006080040251
"gene_id ""PDENDC454_03455""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03455""; ",65.0745714896855,-2.6016549028281,0.721262229865036,-3.60708601546337,0.000309655032376651,0.00974598470322302
"gene_id ""PDENDC454_03480""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03480""; ",1269.46329382511,-1.66971635704941,0.380853526151589,-4.3841430954346,1.16443216885542e-05,0.000720341831354005
"gene_id ""PDENDC454_03535""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03535""; ",258.229159363416,-1.59728710293435,0.364973426215463,-4.3764476759231,1.20629131998871e-05,0.000737756805020367
"gene_id ""PDENDC454_03575""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03575""; ",559.408082184728,-2.36999126969241,0.34928850549743,-6.78519685701438,1.15928327685836e-11,1.03987709934195e-08
"gene_id ""PDENDC454_03025""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03025""; ",73.6419451498616,-1.91689040960233,0.594862861152207,-3.22240727197097,0.00127118304307909,0.0289894370247951
"gene_id ""PDENDC454_02195""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02195""; ",107.949059295126,-2.05976906715304,0.627487823258765,-3.2825642041242,0.00102867557516364,0.0250484547459806
"gene_id ""PDENDC454_02200""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02200""; ",101.229196752316,-1.78714492314937,0.595908882497609,-2.99902380320122,0.0027084614568506,0.0474818878200974
"gene_id ""PDENDC454_02235""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02235""; ",286.367226320254,-1.54304946311532,0.516060385081909,-2.9900560239097,0.00278926283739172,0.0484252019059427
"gene_id ""PDENDC454_02135""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02135""; ",59.306218580903,-2.2174352479567,0.661236439110451,-3.35346801355922,0.000798056373963584,0.0207778994508541
"gene_id ""PDENDC454_01205""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01205""; ",316.387728709443,-1.76562113399447,0.449312863173488,-3.92960290859231,8.50862567049984e-05,0.00357761119989298
"gene_id ""PDENDC454_01210""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01210""; ",140.933469033177,-1.43345461009722,0.479192412151583,-2.99139672028815,0.00277704457720531,0.0483691065194789
"gene_id ""PDENDC454_01215""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01215""; ",250.59205067792,-1.52045970728581,0.417243219633349,-3.64406091157552,0.000268369863450074,0.00886114481649262
"gene_id ""PDENDC454_01225""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01225""; ",170.696938625701,-1.4878461958743,0.456851648086212,-3.25673816020367,0.00112700341746809,0.0265095685708659
"gene_id ""PDENDC454_01380""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01380""; ",13564.1370745387,-1.24355328734532,0.391314675801418,-3.17788563589778,0.00148353255472019,0.0313401576518117
